case_id,condition_id,mask_strategy,mask_intensity,seed,state_id,state_depth,prefix_action_path,budget_remaining,visible_claim_count,hidden_claim_count,oracle_cost_to_go,oracle_action_path,m3star_cost_to_go,m3star_action_path,m3star_source_action_path,m3star_terminal_reason,consensus_substitution_count,regret_status,oracle_reachable,policy_success,success_loss,oracle_contradiction,absolute_regret,relative_regret,zero_regret,first_action_match
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37,discriminative,0.4,37,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37|d1|C11-AA-002,1,C11-AA-002,8.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37,discriminative,0.4,37,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37|d1|C11-AA-003,1,C11-AA-003,8.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37,discriminative,0.4,37,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37|d1|C11-AA-004,1,C11-AA-004,9.0,4,4,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37,discriminative,0.4,37,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37|d1|C11-AA-005,1,C11-AA-005,8.0,4,4,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37,discriminative,0.4,37,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37|d2|C11-AA-001>C11-AA-004,2,C11-AA-001>C11-AA-004,8.0,6,2,2.0,C11-AA-002,2.0,C11-AA-002,C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37,discriminative,0.4,37,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37|d2|C11-AA-001>C11-AA-005,2,C11-AA-001>C11-AA-005,7.0,6,2,2.0,C11-AA-002,2.0,C11-AA-002,C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37,discriminative,0.4,37,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37|d2|C11-AA-002>C11-AA-003,2,C11-AA-002>C11-AA-003,6.0,6,2,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37,discriminative,0.4,37,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37|d2|C11-AA-002>C11-AA-004,2,C11-AA-002>C11-AA-004,7.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37,discriminative,0.4,37,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37|d2|C11-AA-002>C11-AA-005,2,C11-AA-002>C11-AA-005,6.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37,discriminative,0.4,37,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37|d2|C11-AA-003>C11-AA-004,2,C11-AA-003>C11-AA-004,7.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37,discriminative,0.4,37,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37|d2|C11-AA-003>C11-AA-005,2,C11-AA-003>C11-AA-005,6.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37,discriminative,0.4,37,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|37|d2|C11-AA-004>C11-AA-005,2,C11-AA-004>C11-AA-005,7.0,4,4,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41,discriminative,0.4,41,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41|d0|root,0,,10.0,4,4,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41,discriminative,0.4,41,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41|d1|C11-AA-001,1,C11-AA-001,9.0,6,2,2.0,C11-AA-002,2.0,C11-AA-002,C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41,discriminative,0.4,41,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41|d1|C11-AA-002,1,C11-AA-002,8.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41,discriminative,0.4,41,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41|d1|C11-AA-003,1,C11-AA-003,8.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41,discriminative,0.4,41,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41|d1|C11-AA-004,1,C11-AA-004,9.0,4,4,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41,discriminative,0.4,41,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41|d1|C11-AA-005,1,C11-AA-005,8.0,4,4,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41,discriminative,0.4,41,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41|d2|C11-AA-001>C11-AA-004,2,C11-AA-001>C11-AA-004,8.0,6,2,2.0,C11-AA-002,2.0,C11-AA-002,C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41,discriminative,0.4,41,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41|d2|C11-AA-001>C11-AA-005,2,C11-AA-001>C11-AA-005,7.0,6,2,2.0,C11-AA-002,2.0,C11-AA-002,C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41,discriminative,0.4,41,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41|d2|C11-AA-002>C11-AA-003,2,C11-AA-002>C11-AA-003,6.0,6,2,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41,discriminative,0.4,41,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41|d2|C11-AA-002>C11-AA-004,2,C11-AA-002>C11-AA-004,7.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41,discriminative,0.4,41,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41|d2|C11-AA-002>C11-AA-005,2,C11-AA-002>C11-AA-005,6.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41,discriminative,0.4,41,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41|d2|C11-AA-003>C11-AA-004,2,C11-AA-003>C11-AA-004,7.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41,discriminative,0.4,41,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41|d2|C11-AA-003>C11-AA-005,2,C11-AA-003>C11-AA-005,6.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41,discriminative,0.4,41,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|41|d2|C11-AA-004>C11-AA-005,2,C11-AA-004>C11-AA-005,7.0,4,4,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53,discriminative,0.4,53,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53|d0|root,0,,10.0,4,4,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53,discriminative,0.4,53,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53|d1|C11-AA-001,1,C11-AA-001,9.0,6,2,2.0,C11-AA-002,2.0,C11-AA-002,C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53,discriminative,0.4,53,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53|d1|C11-AA-002,1,C11-AA-002,8.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53,discriminative,0.4,53,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53|d1|C11-AA-003,1,C11-AA-003,8.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53,discriminative,0.4,53,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53|d1|C11-AA-004,1,C11-AA-004,9.0,4,4,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53,discriminative,0.4,53,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53|d1|C11-AA-005,1,C11-AA-005,8.0,4,4,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53,discriminative,0.4,53,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53|d2|C11-AA-001>C11-AA-004,2,C11-AA-001>C11-AA-004,8.0,6,2,2.0,C11-AA-002,2.0,C11-AA-002,C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53,discriminative,0.4,53,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53|d2|C11-AA-001>C11-AA-005,2,C11-AA-001>C11-AA-005,7.0,6,2,2.0,C11-AA-002,2.0,C11-AA-002,C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53,discriminative,0.4,53,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53|d2|C11-AA-002>C11-AA-003,2,C11-AA-002>C11-AA-003,6.0,6,2,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53,discriminative,0.4,53,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53|d2|C11-AA-002>C11-AA-004,2,C11-AA-002>C11-AA-004,7.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53,discriminative,0.4,53,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53|d2|C11-AA-002>C11-AA-005,2,C11-AA-002>C11-AA-005,6.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53,discriminative,0.4,53,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53|d2|C11-AA-003>C11-AA-004,2,C11-AA-003>C11-AA-004,7.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53,discriminative,0.4,53,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53|d2|C11-AA-003>C11-AA-005,2,C11-AA-003>C11-AA-005,6.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53,discriminative,0.4,53,C11-otrf-apt29-day1-scranton-nashua|discriminative|m040|53|d2|C11-AA-004>C11-AA-005,2,C11-AA-004>C11-AA-005,7.0,4,4,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11,discriminative,0.6,11,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11|d0|root,0,,10.0,3,5,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11,discriminative,0.6,11,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11|d1|C11-AA-001,1,C11-AA-001,9.0,6,2,2.0,C11-AA-002,2.0,C11-AA-002,C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11,discriminative,0.6,11,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11|d1|C11-AA-002,1,C11-AA-002,8.0,4,4,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11,discriminative,0.6,11,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11|d1|C11-AA-003,1,C11-AA-003,8.0,4,4,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11,discriminative,0.6,11,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11|d1|C11-AA-004,1,C11-AA-004,9.0,3,5,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11,discriminative,0.6,11,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11|d1|C11-AA-005,1,C11-AA-005,8.0,3,5,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11,discriminative,0.6,11,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11|d2|C11-AA-001>C11-AA-004,2,C11-AA-001>C11-AA-004,8.0,6,2,2.0,C11-AA-002,2.0,C11-AA-002,C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11,discriminative,0.6,11,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11|d2|C11-AA-001>C11-AA-005,2,C11-AA-001>C11-AA-005,7.0,6,2,2.0,C11-AA-002,2.0,C11-AA-002,C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11,discriminative,0.6,11,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11|d2|C11-AA-002>C11-AA-003,2,C11-AA-002>C11-AA-003,6.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11,discriminative,0.6,11,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11|d2|C11-AA-002>C11-AA-004,2,C11-AA-002>C11-AA-004,7.0,4,4,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11,discriminative,0.6,11,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11|d2|C11-AA-002>C11-AA-005,2,C11-AA-002>C11-AA-005,6.0,4,4,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11,discriminative,0.6,11,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11|d2|C11-AA-003>C11-AA-004,2,C11-AA-003>C11-AA-004,7.0,4,4,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11,discriminative,0.6,11,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11|d2|C11-AA-003>C11-AA-005,2,C11-AA-003>C11-AA-005,6.0,4,4,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11,discriminative,0.6,11,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|11|d2|C11-AA-004>C11-AA-005,2,C11-AA-004>C11-AA-005,7.0,3,5,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23,discriminative,0.6,23,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23|d0|root,0,,10.0,3,5,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23,discriminative,0.6,23,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23|d1|C11-AA-001,1,C11-AA-001,9.0,6,2,2.0,C11-AA-002,2.0,C11-AA-002,C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23,discriminative,0.6,23,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23|d1|C11-AA-002,1,C11-AA-002,8.0,4,4,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23,discriminative,0.6,23,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23|d1|C11-AA-003,1,C11-AA-003,8.0,4,4,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23,discriminative,0.6,23,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23|d1|C11-AA-004,1,C11-AA-004,9.0,3,5,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23,discriminative,0.6,23,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23|d1|C11-AA-005,1,C11-AA-005,8.0,3,5,3.0,C11-AA-001>C11-AA-002,3.0,C11-AA-001>C11-AA-002,C11-AA-001>C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23,discriminative,0.6,23,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23|d2|C11-AA-001>C11-AA-004,2,C11-AA-001>C11-AA-004,8.0,6,2,2.0,C11-AA-002,2.0,C11-AA-002,C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23,discriminative,0.6,23,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23|d2|C11-AA-001>C11-AA-005,2,C11-AA-001>C11-AA-005,7.0,6,2,2.0,C11-AA-002,2.0,C11-AA-002,C11-AA-002,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23,discriminative,0.6,23,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23|d2|C11-AA-002>C11-AA-003,2,C11-AA-002>C11-AA-003,6.0,5,3,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23,discriminative,0.6,23,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23|d2|C11-AA-002>C11-AA-004,2,C11-AA-002>C11-AA-004,7.0,4,4,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23,discriminative,0.6,23,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23|d2|C11-AA-002>C11-AA-005,2,C11-AA-002>C11-AA-005,6.0,4,4,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23,discriminative,0.6,23,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23|d2|C11-AA-003>C11-AA-004,2,C11-AA-003>C11-AA-004,7.0,4,4,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
C11-otrf-apt29-day1-scranton-nashua,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23,discriminative,0.6,23,C11-otrf-apt29-day1-scranton-nashua|discriminative|m060|23|d2|C11-AA-003>C11-AA-005,2,C11-AA-003>C11-AA-005,6.0,4,4,1.0,C11-AA-001,1.0,C11-AA-001,C11-AA-001,target_reached,0,zero,1,1,0,0,0.0,0.0,1,1
